,id,balance,update_time
4790,30979,644.33768258,2024-11-27 18:34:56.071939
4791,30980,644.31672332,2024-11-27 18:36:56.443852
4792,30981,644.3045795,2024-11-27 18:38:56.546088
4793,30982,644.3232392,2024-11-27 18:40:56.647376
4794,30983,644.29747401,2024-11-27 18:42:56.749632
4795,30984,644.31822605,2024-11-27 18:44:56.849188
4796,30985,644.26492362,2024-11-27 18:46:56.951811
4797,30986,644.26740915,2024-11-27 18:48:57.054115
4798,30987,644.27566923,2024-11-27 18:50:57.157314
4799,30988,644.23274034,2024-11-27 18:52:57.252462
4800,30989,644.22783078,2024-11-27 18:54:57.353673
4801,30990,644.22516544,2024-11-27 18:56:57.457754
4802,30991,644.24166341,2024-11-27 18:58:57.184453
4803,30992,644.25960511,2024-11-27 19:00:57.283434
4804,30993,644.2460298,2024-11-27 19:02:57.386066
4805,30994,644.25465792,2024-11-27 19:04:57.482789
4806,30995,644.23735083,2024-11-27 19:06:57.858863
4807,30996,644.2307837,2024-11-27 19:08:57.952778
4808,30997,644.20443238,2024-11-27 19:10:58.056403
4809,30998,644.20977963,2024-11-27 19:12:58.156531
4810,30999,644.22604195,2024-11-27 19:14:58.257844
4811,31000,644.2598947,2024-11-27 19:16:58.357618
4812,31001,644.25514779,2024-11-27 19:18:58.468178
4813,31002,644.23895872,2024-11-27 19:20:58.667321
4814,31003,644.25057078,2024-11-27 19:22:58.667397
4815,31004,644.24005274,2024-11-27 19:24:58.770903
4816,31005,644.2250348,2024-11-27 19:26:58.879001
4817,31006,644.22529913,2024-11-27 19:28:58.679508
4818,31007,644.21166854,2024-11-27 19:30:58.780023
4819,31008,644.20346678,2024-11-27 19:32:58.887518
4820,31009,644.20525003,2024-11-27 19:34:58.983858
4821,31010,644.21877547,2024-11-27 19:36:59.106706
4822,31011,644.19999294,2024-11-27 19:38:59.202678
4823,31012,644.18976152,2024-11-27 19:40:59.304231
4824,31013,644.18280652,2024-11-27 19:42:59.403833
4825,31014,644.23446825,2024-11-27 19:44:59.505881
4826,31015,644.1538383,2024-11-27 19:46:59.607916
4827,31016,644.15089243,2024-11-27 19:48:59.708035
4828,31017,644.17584944,2024-11-27 19:50:59.805681
4829,31018,644.16242593,2024-11-27 19:52:59.913386
4830,31019,644.16645655,2024-11-27 19:54:59.979975
4831,31020,644.15888756,2024-11-27 19:57:00.081303
4832,31021,644.167353,2024-11-27 19:59:00.251341
4833,31022,644.1952573,2024-11-27 20:01:00.257380
4834,31023,644.17111752,2024-11-27 20:03:00.337144
4835,31024,644.18406585,2024-11-27 20:05:00.425795
4836,31025,644.16270406,2024-11-27 20:07:00.827351
4837,31026,644.15211253,2024-11-27 20:09:00.925557
4838,31027,644.14621756,2024-11-27 20:11:01.068707
4839,31028,644.14048567,2024-11-27 20:13:01.125793
4840,31029,644.13474652,2024-11-27 20:15:01.225504
4841,31030,644.15245464,2024-11-27 20:17:01.329298
4842,31031,644.16215658,2024-11-27 20:19:01.432486
4843,31032,644.1684046,2024-11-27 20:21:01.528758
4844,31033,644.16897134,2024-11-27 20:23:01.630064
4845,31034,644.14984252,2024-11-27 20:25:01.732288
4846,31035,644.21092323,2024-11-27 20:27:01.830953
4847,31036,644.17784216,2024-11-27 20:29:01.637305
4848,31037,649.39879701,2024-11-27 20:31:01.736204
4849,31038,649.42148922,2024-11-27 20:33:01.836535
4850,31039,649.41057329,2024-11-27 20:35:02.043409
4851,31040,649.34728963,2024-11-27 20:37:02.323240
4852,31041,649.3592901,2024-11-27 20:39:02.417537
4853,31042,649.34271049,2024-11-27 20:41:02.517707
4854,31043,649.39044139,2024-11-27 20:43:02.617361
4855,31044,649.39726146,2024-11-27 20:45:02.719765
4856,31045,649.40300734,2024-11-27 20:47:02.816034
4857,31046,649.39760031,2024-11-27 20:49:02.828037
4858,31047,649.37693714,2024-11-27 20:51:02.929863
4859,31048,649.41034015,2024-11-27 20:53:03.029223
4860,31049,649.42232798,2024-11-27 20:55:03.129605
4861,31050,649.40064416,2024-11-27 20:57:03.229795
4862,31051,649.39927113,2024-11-27 20:59:03.032815
4863,31052,649.41102153,2024-11-27 21:01:03.135036
4864,31053,649.41066083,2024-11-27 21:03:03.232908
4865,31054,649.43208153,2024-11-27 21:05:03.436637
4866,31055,649.45074498,2024-11-27 21:07:03.723557
4867,31056,649.42384198,2024-11-27 21:09:03.821417
4868,31057,649.43203839,2024-11-27 21:11:03.927391
4869,31058,649.43594082,2024-11-27 21:13:04.026018
4870,31059,649.4182238,2024-11-27 21:15:04.125880
4871,31060,649.42831999,2024-11-27 21:17:04.226915
4872,31061,649.4394665,2024-11-27 21:19:04.329059
4873,31062,649.42808957,2024-11-27 21:21:04.429125
4874,31063,649.41207606,2024-11-27 21:23:04.535042
4875,31064,649.40949384,2024-11-27 21:25:04.634082
4876,31065,649.4182553,2024-11-27 21:27:04.735106
4877,31066,649.42787262,2024-11-27 21:29:04.525076
4878,31067,649.41475442,2024-11-27 21:31:04.621933
4879,31068,649.42155861,2024-11-27 21:33:04.722546
4880,31069,649.42033947,2024-11-27 21:35:04.926178
4881,31070,649.4188354,2024-11-27 21:37:05.170366
4882,31071,649.42682045,2024-11-27 21:39:05.274881
4883,31072,649.43097153,2024-11-27 21:41:05.377802
4884,31073,649.4260394,2024-11-27 21:43:05.472670
4885,31074,649.42409499,2024-11-27 21:45:05.548076
4886,31075,649.41958031,2024-11-27 21:47:05.647603
4887,31076,649.4357142,2024-11-27 21:49:05.753738
4888,31077,649.44394255,2024-11-27 21:51:05.858430
4889,31078,649.45128328,2024-11-27 21:53:05.947438
4890,31079,649.44537995,2024-11-27 21:55:06.044408
4891,31080,649.43479416,2024-11-27 21:57:06.154660
4892,31081,649.46587554,2024-11-27 21:59:05.999994
4893,31082,649.47327099,2024-11-27 22:01:06.100238
4894,31083,649.45902758,2024-11-27 22:03:06.201270
4895,31084,649.50339141,2024-11-27 22:05:06.303703
4896,31085,649.49663536,2024-11-27 22:07:06.697169
4897,31086,649.53729669,2024-11-27 22:09:06.799464
4898,31087,649.50820472,2024-11-27 22:11:06.903640
4899,31088,649.53809955,2024-11-27 22:13:06.994723
4900,31089,649.51242124,2024-11-27 22:15:07.107617
4901,31090,649.51276256,2024-11-27 22:17:07.203415
4902,31091,649.50905347,2024-11-27 22:19:07.300041
4903,31092,649.51643622,2024-11-27 22:21:07.395577
4904,31093,649.52956731,2024-11-27 22:23:07.494082
4905,31094,649.55539057,2024-11-27 22:25:07.593805
4906,31095,649.63250866,2024-11-27 22:27:07.694355
4907,31096,649.62401,2024-11-27 22:29:07.495334
4908,31097,649.61241739,2024-11-27 22:31:07.597275
4909,31098,649.56587731,2024-11-27 22:33:07.695499
4910,31099,649.58319343,2024-11-27 22:35:07.846433
4911,31100,649.58699264,2024-11-27 22:37:08.178265
4912,31101,649.59623956,2024-11-27 22:39:08.194721
4913,31102,649.60933991,2024-11-27 22:41:08.297612
4914,31103,649.61853453,2024-11-27 22:43:08.400115
4915,31104,649.6433325,2024-11-27 22:45:08.602294
4916,31105,649.53053946,2024-11-27 22:47:08.602786
4917,31106,649.51532683,2024-11-27 22:49:08.698569
4918,31107,649.56495619,2024-11-27 22:51:08.799312
4919,31108,649.55548722,2024-11-27 22:53:08.900743
4920,31109,649.58287905,2024-11-27 22:55:09.000698
4921,31110,649.63201399,2024-11-27 22:57:09.104992
4922,31111,649.63845364,2024-11-27 22:59:08.915640
4923,31112,649.66616954,2024-11-27 23:01:09.017468
4924,31113,649.64586971,2024-11-27 23:03:09.124341
4925,31114,649.71581013,2024-11-27 23:05:09.220677
4926,31115,649.69689486,2024-11-27 23:07:09.586312
4927,31116,649.57994462,2024-11-27 23:09:09.687305
4928,31117,649.59510968,2024-11-27 23:11:09.788306
4929,31118,649.57872617,2024-11-27 23:13:09.925271
4930,31119,649.6495486,2024-11-27 23:15:09.983776
4931,31120,649.63260091,2024-11-27 23:17:10.088186
4932,31121,649.56337743,2024-11-27 23:19:10.193371
4933,31122,649.63103923,2024-11-27 23:21:10.295484
4934,31123,649.56549235,2024-11-27 23:23:10.393376
4935,31124,649.57427763,2024-11-27 23:25:10.500608
4936,31125,649.54145034,2024-11-27 23:27:10.590847
4937,31126,649.60237529,2024-11-27 23:29:10.418325
4938,31127,649.63265494,2024-11-27 23:31:10.513735
4939,31128,649.65885583,2024-11-27 23:33:10.615944
4940,31129,649.6588848,2024-11-27 23:35:10.701108
4941,31130,649.68329486,2024-11-27 23:37:10.978428
4942,31131,649.76892584,2024-11-27 23:39:11.083980
4943,31132,649.74056554,2024-11-27 23:41:11.287357
4944,31133,649.7370754,2024-11-27 23:43:11.284912
4945,31134,649.75728233,2024-11-27 23:45:11.384938
4946,31135,649.77674975,2024-11-27 23:47:11.486135
4947,31136,649.75670216,2024-11-27 23:49:11.581234
4948,31137,649.83333356,2024-11-27 23:51:11.680534
4949,31138,649.86179765,2024-11-27 23:53:11.784698
4950,31139,649.88851708,2024-11-27 23:55:11.880491
4951,31140,649.87824302,2024-11-27 23:57:11.986450
4952,31141,649.86991727,2024-11-27 23:59:11.922869
4953,31142,649.95815585,2024-11-28 00:01:12.018416
4954,31143,650.02423939,2024-11-28 00:03:12.117370
4955,31144,649.96351193,2024-11-28 00:05:12.215891
4956,31145,649.91797272,2024-11-28 00:07:12.583238
4957,31146,649.9455435,2024-11-28 00:09:12.675606
4958,31147,650.02901698,2024-11-28 00:11:12.776172
4959,31148,650.05258983,2024-11-28 00:13:12.884376
4960,31149,650.04550692,2024-11-28 00:15:12.983073
4961,31150,650.01495203,2024-11-28 00:17:13.089228
4962,31151,650.04678717,2024-11-28 00:19:13.184354
4963,31152,650.0393618,2024-11-28 00:21:13.284353
4964,31153,650.04616708,2024-11-28 00:23:13.390141
4965,31154,650.02372817,2024-11-28 00:25:13.483363
4966,31155,649.99733766,2024-11-28 00:27:13.581375
4967,31156,650.03873851,2024-11-28 00:29:13.332660
4968,31157,650.12520842,2024-11-28 00:31:13.435277
4969,31158,650.13105676,2024-11-28 00:33:13.534237
4970,31159,650.11571201,2024-11-28 00:35:13.634329
4971,31160,650.02971914,2024-11-28 00:37:13.997567
4972,31161,650.02449553,2024-11-28 00:39:14.095391
4973,31162,649.98409402,2024-11-28 00:41:14.197510
4974,31163,649.99539302,2024-11-28 00:43:14.295682
4975,31164,649.98436637,2024-11-28 00:45:14.395755
4976,31165,649.93845276,2024-11-28 00:47:14.497451
4977,31166,649.97653587,2024-11-28 00:49:14.595931
4978,31167,649.96066696,2024-11-28 00:51:14.697320
4979,31168,649.91314872,2024-11-28 00:53:14.797947
4980,31169,649.92273001,2024-11-28 00:55:14.897800
4981,31170,649.93928411,2024-11-28 00:57:14.996006
4982,31171,649.92624203,2024-11-28 00:59:14.847975
4983,31172,649.91139447,2024-11-28 01:01:14.934578
4984,31173,649.89298411,2024-11-28 01:03:15.036443
4985,31174,649.90980068,2024-11-28 01:05:15.136585
4986,31175,655.55974457,2024-11-28 01:07:15.479434
4987,31176,655.45974388,2024-11-28 01:09:15.582015
4988,31177,655.61341934,2024-11-28 01:11:15.671597
4989,31178,655.59374969,2024-11-28 01:13:15.771451
4990,31179,655.63196835,2024-11-28 01:15:15.873153
4991,31180,655.59025134,2024-11-28 01:17:15.973265
4992,31181,655.61528866,2024-11-28 01:19:16.070620
4993,31182,655.59978703,2024-11-28 01:21:16.177475
4994,31183,655.57704109,2024-11-28 01:23:16.276461
4995,31184,655.56580974,2024-11-28 01:25:16.364852
4996,31185,655.64849173,2024-11-28 01:27:16.467559
4997,31186,655.69702077,2024-11-28 01:29:16.282982
4998,31187,655.72777513,2024-11-28 01:31:16.386555
4999,31188,655.6770085,2024-11-28 01:33:16.482915
5000,31189,655.72266252,2024-11-28 01:35:16.584191
5001,31190,655.71756454,2024-11-28 01:37:16.902157
5002,31191,655.72039388,2024-11-28 01:39:17.004037
5003,31192,655.76617224,2024-11-28 01:41:17.104609
5004,31193,655.77175919,2024-11-28 01:43:17.205419
5005,31194,655.7443418,2024-11-28 01:45:17.310217
5006,31195,655.76475844,2024-11-28 01:47:17.409080
5007,31196,655.76359069,2024-11-28 01:49:17.504232
5008,31197,655.78157172,2024-11-28 01:51:17.606521
5009,31198,655.74687745,2024-11-28 01:53:17.708783
5010,31199,655.80987666,2024-11-28 01:55:17.803680
5011,31200,655.82556053,2024-11-28 01:57:17.905781
5012,31201,655.8627707,2024-11-28 01:59:17.803945
5013,31202,655.89059096,2024-11-28 02:01:17.899114
5014,31203,655.88059494,2024-11-28 02:03:18.000062
5015,31204,655.86983586,2024-11-28 02:05:18.100260
5016,31205,655.92455515,2024-11-28 02:07:18.461544
5017,31206,655.89974215,2024-11-28 02:09:18.560756
5018,31207,655.91392345,2024-11-28 02:11:18.656163
5019,31208,655.90211283,2024-11-28 02:13:18.763460
5020,31209,655.84470372,2024-11-28 02:15:18.896719
5021,31210,655.89416118,2024-11-28 02:17:18.959996
5022,31211,655.89517449,2024-11-28 02:19:18.987606
5023,31212,655.86640954,2024-11-28 02:21:19.085108
5024,31213,655.88391175,2024-11-28 02:23:19.186536
5025,31214,655.93642796,2024-11-28 02:25:19.285017
5026,31215,655.99134872,2024-11-28 02:27:19.388263
5027,31216,655.92584066,2024-11-28 02:29:19.229293
5028,31217,655.92291339,2024-11-28 02:31:19.330790
5029,31218,655.94485686,2024-11-28 02:33:19.430198
5030,31219,655.9570443,2024-11-28 02:35:19.532467
5031,31220,656.03133603,2024-11-28 02:37:19.882003
5032,31221,656.04339196,2024-11-28 02:39:19.982329
5033,31222,655.99184987,2024-11-28 02:41:20.081123
5034,31223,655.93086614,2024-11-28 02:43:20.176426
5035,31224,655.8730181,2024-11-28 02:45:20.279174
5036,31225,655.87774072,2024-11-28 02:47:20.380098
5037,31226,655.89606576,2024-11-28 02:49:20.475733
5038,31227,655.89317375,2024-11-28 02:51:20.575897
5039,31228,655.87411645,2024-11-28 02:53:20.674477
5040,31229,655.84561857,2024-11-28 02:55:20.773281
5041,31230,655.86733537,2024-11-28 02:57:20.876699
5042,31231,655.8328186,2024-11-28 02:59:20.699479
5043,31232,655.85968705,2024-11-28 03:01:20.797460
5044,31233,655.84237851,2024-11-28 03:03:20.899053
5045,31234,655.84596214,2024-11-28 03:05:20.992987
5046,31235,655.83517749,2024-11-28 03:07:21.358162
5047,31236,655.84245243,2024-11-28 03:09:21.460021
5048,31237,655.81913723,2024-11-28 03:11:21.562488
5049,31238,655.84200614,2024-11-28 03:13:21.661280
5050,31239,655.85548744,2024-11-28 03:15:21.754089
5051,31240,655.80438357,2024-11-28 03:17:21.858179
5052,31241,655.81164012,2024-11-28 03:19:21.959340
5053,31242,655.8111472,2024-11-28 03:21:22.071431
5054,31243,655.81256201,2024-11-28 03:23:22.166439
5055,31244,655.91119969,2024-11-28 03:25:22.267933
5056,31245,655.8937207,2024-11-28 03:27:22.369220
5057,31246,655.9783332,2024-11-28 03:29:22.205694
5058,31247,655.96367699,2024-11-28 03:31:22.304151
5059,31248,655.94557396,2024-11-28 03:33:22.400833
5060,31249,655.97836452,2024-11-28 03:35:22.496473
5061,31250,655.98625714,2024-11-28 03:37:22.786393
5062,31251,656.00432962,2024-11-28 03:39:22.886065
5063,31252,656.04364152,2024-11-28 03:41:22.996254
5064,31253,656.06499412,2024-11-28 03:43:23.095356
5065,31254,656.06117324,2024-11-28 03:45:23.194092
5066,31255,656.07378038,2024-11-28 03:47:23.292476
5067,31256,656.07732799,2024-11-28 03:49:23.390823
5068,31257,656.09981634,2024-11-28 03:51:23.495177
5069,31258,656.11678218,2024-11-28 03:53:23.596120
5070,31259,656.10654486,2024-11-28 03:55:23.697565
5071,31260,656.13169746,2024-11-28 03:57:23.797273
5072,31261,656.09276508,2024-11-28 03:59:23.681746
5073,31262,656.14824517,2024-11-28 04:01:23.784168
5074,31263,656.16759169,2024-11-28 04:03:23.879756
5075,31264,656.16709557,2024-11-28 04:05:23.979314
5076,31265,656.18161442,2024-11-28 04:07:24.342662
5077,31266,656.08818626,2024-11-28 04:09:24.382775
5078,31267,656.09309897,2024-11-28 04:11:24.480064
5079,31268,656.08772496,2024-11-28 04:13:24.580692
5080,31269,656.11085242,2024-11-28 04:15:24.681991
5081,31270,656.13917446,2024-11-28 04:17:24.785637
5082,31271,656.14384334,2024-11-28 04:19:24.883539
5083,31272,656.16565096,2024-11-28 04:21:24.984206
5084,31273,656.17270677,2024-11-28 04:23:25.088182
5085,31274,656.14094008,2024-11-28 04:25:25.185685
5086,31275,656.1729821,2024-11-28 04:27:25.286376
5087,31276,656.19513682,2024-11-28 04:29:25.113172
5088,31277,656.23466553,2024-11-28 04:31:25.208911
5089,31278,656.24525345,2024-11-28 04:33:25.315244
5090,31279,656.16984902,2024-11-28 04:35:25.414557
5091,31280,656.1399913,2024-11-28 04:37:25.794976
5092,31281,656.13132012,2024-11-28 04:39:25.894345
5093,31282,656.06152435,2024-11-28 04:41:25.990209
5094,31283,656.0004457,2024-11-28 04:43:26.093810
5095,31284,656.0304318,2024-11-28 04:45:26.197023
5096,31285,656.04378135,2024-11-28 04:47:26.298958
5097,31286,656.01346795,2024-11-28 04:49:26.400324
5098,31287,655.97917743,2024-11-28 04:51:26.502214
5099,31288,655.96576214,2024-11-28 04:53:26.601048
5100,31289,655.99019844,2024-11-28 04:55:26.699245
5101,31290,656.026045,2024-11-28 04:57:26.800434
5102,31291,656.09036279,2024-11-28 04:59:26.577195
5103,31292,656.06577983,2024-11-28 05:01:26.675479
5104,31293,656.07778842,2024-11-28 05:03:26.773915
5105,31294,656.02461936,2024-11-28 05:05:26.876064
5106,31295,655.99575894,2024-11-28 05:07:27.286387
5107,31296,655.95973795,2024-11-28 05:09:27.389110
5108,31297,655.98789107,2024-11-28 05:11:27.487488
5109,31298,655.91564984,2024-11-28 05:13:27.589624
5110,31299,655.88773466,2024-11-28 05:15:27.691281
5111,31300,655.88831381,2024-11-28 05:17:27.838934
5112,31301,655.85525313,2024-11-28 05:19:27.890665
5113,31302,655.85468614,2024-11-28 05:21:27.991694
5114,31303,655.89095261,2024-11-28 05:23:28.143310
5115,31304,655.91286396,2024-11-28 05:25:28.194874
5116,31305,655.74807188,2024-11-28 05:27:28.297365
5117,31306,655.61622258,2024-11-28 05:29:28.053067
5118,31307,655.65579071,2024-11-28 05:31:28.154980
5119,31308,655.71574398,2024-11-28 05:33:28.257432
5120,31309,655.70342724,2024-11-28 05:35:28.356804
5121,31310,655.83505704,2024-11-28 05:37:28.724713
5122,31311,655.86772441,2024-11-28 05:39:28.827851
5123,31312,655.97402303,2024-11-28 05:41:28.926525
5124,31313,655.99357593,2024-11-28 05:43:29.033994
5125,31314,656.0445038,2024-11-28 05:45:29.132869
5126,31315,656.0155373,2024-11-28 05:47:29.230836
5127,31316,656.01247618,2024-11-28 05:49:29.337917
5128,31317,655.96473781,2024-11-28 05:51:29.432880
5129,31318,655.99318962,2024-11-28 05:53:29.531393
5130,31319,655.98919477,2024-11-28 05:55:29.633365
5131,31320,655.99676305,2024-11-28 05:57:29.730374
5132,31321,656.00703955,2024-11-28 05:59:29.529724
5133,31322,656.01015285,2024-11-28 06:01:29.633797
5134,31323,655.99742106,2024-11-28 06:03:29.736365
5135,31324,656.00364035,2024-11-28 06:05:29.832688
5136,31325,656.03079706,2024-11-28 06:07:30.243990
5137,31326,656.02826955,2024-11-28 06:09:30.338578
5138,31327,655.98300444,2024-11-28 06:11:30.440355
5139,31328,656.01516679,2024-11-28 06:13:30.536125
5140,31329,656.04025844,2024-11-28 06:15:30.634954
5141,31330,655.99406369,2024-11-28 06:17:30.733620
5142,31331,656.01908756,2024-11-28 06:19:30.836054
5143,31332,656.00621334,2024-11-28 06:21:30.939251
5144,31333,655.93792746,2024-11-28 06:23:31.137073
5145,31334,655.96827148,2024-11-28 06:25:31.133266
5146,31335,655.96763819,2024-11-28 06:27:31.229452
5147,31336,655.94207259,2024-11-28 06:29:31.022199
5148,31337,655.95959356,2024-11-28 06:31:31.121051
5149,31338,655.93977742,2024-11-28 06:33:31.222426
5150,31339,655.942637,2024-11-28 06:35:31.323227
5151,31340,655.98194235,2024-11-28 06:37:31.728184
5152,31341,656.05362118,2024-11-28 06:39:31.828099
5153,31342,656.11465547,2024-11-28 06:41:31.927580
5154,31343,656.09230941,2024-11-28 06:43:32.032292
5155,31344,656.10841251,2024-11-28 06:45:32.123182
5156,31345,656.07903285,2024-11-28 06:47:32.324688
5157,31346,655.98903268,2024-11-28 06:49:32.326623
5158,31347,655.98725471,2024-11-28 06:51:32.425773
5159,31348,655.89392062,2024-11-28 06:53:32.528467
5160,31349,655.89512229,2024-11-28 06:55:32.625046
5161,31350,655.84385418,2024-11-28 06:57:32.717854
5162,31351,655.83433562,2024-11-28 06:59:32.489944
5163,31352,655.83322756,2024-11-28 07:01:32.588199
5164,31353,655.76342765,2024-11-28 07:03:32.688417
5165,31354,655.74076475,2024-11-28 07:05:32.792153
5166,31355,655.7082559,2024-11-28 07:07:33.205986
5167,31356,655.84087001,2024-11-28 07:09:33.305089
5168,31357,655.78941927,2024-11-28 07:11:33.406154
5169,31358,655.78010928,2024-11-28 07:13:33.503402
5170,31359,655.72967558,2024-11-28 07:15:33.603639
5171,31360,655.73191975,2024-11-28 07:17:33.707258
5172,31361,655.72436007,2024-11-28 07:19:33.807094
5173,31362,655.66412034,2024-11-28 07:21:33.908701
5174,31363,655.70209819,2024-11-28 07:23:34.009148
5175,31364,655.69104415,2024-11-28 07:25:34.109004
5176,31365,655.68422568,2024-11-28 07:27:34.210140
5177,31366,655.72839662,2024-11-28 07:29:33.987253
5178,31367,655.78033618,2024-11-28 07:31:34.083716
5179,31368,655.80347204,2024-11-28 07:33:34.184140
5180,31369,655.76442889,2024-11-28 07:35:34.286585
5181,31370,655.75707914,2024-11-28 07:37:34.516362
5182,31371,655.74827199,2024-11-28 07:39:34.619191
5183,31372,655.7358127,2024-11-28 07:41:34.722672
5184,31373,655.75869561,2024-11-28 07:43:34.823229
5185,31374,655.76327925,2024-11-28 07:45:34.918881
5186,31375,655.75955477,2024-11-28 07:47:35.018413
5187,31376,655.74302735,2024-11-28 07:49:35.067974
5188,31377,655.72935505,2024-11-28 07:51:35.172983
5189,31378,655.76694537,2024-11-28 07:53:35.381310
5190,31379,655.7341345,2024-11-28 07:55:35.375692
5191,31380,655.74579119,2024-11-28 07:57:35.468858
5192,31381,655.77096996,2024-11-28 07:59:35.417285
5193,31382,655.94707619,2024-11-28 08:01:35.521180
5194,31383,655.945837,2024-11-28 08:03:35.617349
5195,31384,655.95801161,2024-11-28 08:05:35.710168
5196,31385,655.91171066,2024-11-28 08:07:36.144668
5197,31386,655.94152242,2024-11-28 08:09:36.244048
5198,31387,655.9657384,2024-11-28 08:11:36.345374
5199,31388,655.94696307,2024-11-28 08:13:36.452072
5200,31389,655.78303653,2024-11-28 08:15:36.547893
5201,31390,655.71236401,2024-11-28 08:17:36.644046
5202,31391,655.76810589,2024-11-28 08:19:36.787832
5203,31392,655.78315843,2024-11-28 08:21:36.845226
5204,31393,655.73082343,2024-11-28 08:23:36.945376
5205,31394,655.78527701,2024-11-28 08:25:37.041212
5206,31395,655.79878647,2024-11-28 08:27:37.139852
5207,31396,655.77858497,2024-11-28 08:29:36.908989
5208,31397,655.76695841,2024-11-28 08:31:37.014055
5209,31398,655.75608454,2024-11-28 08:33:37.111322
5210,31399,655.76584416,2024-11-28 08:35:37.211292
5211,31400,655.77561768,2024-11-28 08:37:37.574239
5212,31401,655.81166026,2024-11-28 08:39:37.672426
5213,31402,655.79305513,2024-11-28 08:41:37.774142
5214,31403,655.8039744,2024-11-28 08:43:37.873886
5215,31404,655.78877753,2024-11-28 08:45:37.973489
5216,31405,655.81513046,2024-11-28 08:47:38.071602
5217,31406,655.78967824,2024-11-28 08:49:38.171934
5218,31407,655.75272299,2024-11-28 08:51:38.265303
5219,31408,655.7612055,2024-11-28 08:53:38.367892
5220,31409,655.82203553,2024-11-28 08:55:38.472815
5221,31410,655.83705061,2024-11-28 08:57:38.569189
5222,31411,655.81672957,2024-11-28 08:59:38.388034
5223,31412,655.82379882,2024-11-28 09:01:38.493317
5224,31413,655.87119733,2024-11-28 09:03:38.593320
5225,31414,655.86601503,2024-11-28 09:05:38.694773
5226,31415,655.86194056,2024-11-28 09:07:39.071637
5227,31416,655.87098025,2024-11-28 09:09:39.180024
5228,31417,655.81892925,2024-11-28 09:11:39.271958
5229,31418,655.82738914,2024-11-28 09:13:39.369015
5230,31419,655.8441949,2024-11-28 09:15:39.466755
5231,31420,655.85087775,2024-11-28 09:17:39.565181
5232,31421,655.85059874,2024-11-28 09:19:39.665205
5233,31422,655.85309817,2024-11-28 09:21:39.766695
5234,31423,655.8314967,2024-11-28 09:23:39.868162
5235,31424,655.78917086,2024-11-28 09:25:39.968333
5236,31425,655.82229255,2024-11-28 09:27:40.068707
5237,31426,655.85581711,2024-11-28 09:29:39.878798
5238,31427,655.84750114,2024-11-28 09:31:39.979141
5239,31428,655.88180102,2024-11-28 09:33:40.080633
5240,31429,655.87300409,2024-11-28 09:35:40.179876
5241,31430,655.87168662,2024-11-28 09:37:40.218169
5242,31431,655.87117357,2024-11-28 09:39:40.276485
5243,31432,655.86428128,2024-11-28 09:41:40.381299
5244,31433,655.91351739,2024-11-28 09:43:40.480438
5245,31434,655.91038059,2024-11-28 09:45:40.576341
5246,31435,655.91325255,2024-11-28 09:47:40.677044
5247,31436,655.90335258,2024-11-28 09:49:40.773555
5248,31437,655.91656748,2024-11-28 09:51:40.875717
5249,31438,655.93906709,2024-11-28 09:53:40.979298
5250,31439,655.88030959,2024-11-28 09:55:41.074549
5251,31440,655.90749948,2024-11-28 09:57:41.177290
5252,31441,655.90231976,2024-11-28 09:59:41.335206
5253,31442,655.88658016,2024-11-28 10:01:41.437917
5254,31443,655.8928526,2024-11-28 10:03:41.535434
5255,31444,655.88599219,2024-11-28 10:05:41.633001
5256,31445,655.86776495,2024-11-28 10:07:41.994054
5257,31446,655.83540247,2024-11-28 10:09:42.098371
5258,31447,655.84248651,2024-11-28 10:11:42.196573
5259,31448,655.86376877,2024-11-28 10:13:42.293193
5260,31449,655.87897883,2024-11-28 10:15:42.450533
5261,31450,655.8952497,2024-11-28 10:17:42.493612
5262,31451,655.87359304,2024-11-28 10:19:42.594281
5263,31452,655.87732385,2024-11-28 10:21:42.694256
5264,31453,655.840117,2024-11-28 10:23:42.792505
5265,31454,655.84583827,2024-11-28 10:25:42.891046
5266,31455,655.88632402,2024-11-28 10:27:42.987230
5267,31456,655.87124722,2024-11-28 10:29:42.835028
5268,31457,655.89567099,2024-11-28 10:31:42.936913
5269,31458,655.8823905,2024-11-28 10:33:43.036284
5270,31459,655.87079596,2024-11-28 10:35:43.136875
5271,31460,655.81514224,2024-11-28 10:37:43.483205
5272,31461,655.79223346,2024-11-28 10:39:43.583582
5273,31462,666.6773181,2024-11-28 10:41:43.677514
5274,31463,666.67545838,2024-11-28 10:43:43.778023
5275,31464,666.6987599,2024-11-28 10:45:43.881647
5276,31465,666.66507682,2024-11-28 10:47:43.978034
5277,31466,666.99682934,2024-11-28 10:49:44.080714
5278,31467,667.00057988,2024-11-28 10:51:44.183986
5279,31468,667.02547377,2024-11-28 10:53:44.278612
5280,31469,667.00826614,2024-11-28 10:55:44.378625
5281,31470,666.99958167,2024-11-28 10:57:44.478137
5282,31471,666.96453669,2024-11-28 10:59:44.317720
5283,31472,666.99057154,2024-11-28 11:01:44.411868
5284,31473,666.99462332,2024-11-28 11:03:44.511647
5285,31474,666.96184905,2024-11-28 11:05:44.610508
5286,31475,666.96507575,2024-11-28 11:07:44.950494
5287,31476,666.98535921,2024-11-28 11:09:45.045499
5288,31477,666.98971033,2024-11-28 11:11:45.149118
